,id,cxsmiles
1289,1289,"COCC[N+]1=NOC(=C1)NC(=O)C(F)(F)F |$;;;;;;;;;;;;;;;$,Sg:n:2,3:s:ht|"
1290,1290,"CCCCCC(C(C1CC1)OC)NCCC |$M;;;;;;;;E9;;;;;;;$,Sg:n:12:w:ht,Sg:n:1,2,3:d:ht|"
1291,1291,"CC(C)(C)N([C@@H](CC1CCOCC1)C2CO2)C(=O)O |$X9;;;T3;;;;;;;;;;;;;;L7;Z$,Sg:n:5:X:ht|"
1292,1292,"CCOC(=O)CCN1C(=O)C2CC2C1=O.CN=NC |$;;;;;;;;;;;;;;;;;;$,m:15:11.10.12,Sg:n:5,6:R:ht|"
1293,1293,"CC(C1CCCO1)NC2=NC(=NC3=CC=CC=C32)Cl.CC.COS(=O)(=O)OC |$;;;;;;;X9;;Y1;;L;;;;;J7;;;;Y;;;;;;;$,m:19:9.10.11.12.17.8,m:21:13.14.15.16.17.12|"
1294,1294,"CC(CC(=O)OC)NCC1=CSC=C1 |$;;;;;;;V8;;;;;;$,Sg:n:12:c:ht|"
1295,1295,"CC(COC)NC(=O)C1=CN=CC(=N1)N.CC(=O)NN=[N+]=[N-] |$;;;;;;;;;;;;;;;;;;;;;$,m:15:8.13.12.11.10.9,Sg:n:2:l:ht,Sg:n:4:f:ht|"
1296,1296,CN(CCCBr)C(=O)C1=C(C=NC=C1)OC |$;;;;;;Q3;;;;;;;;;$|
1297,1297,"CC1=NC(=NC(=N1)C2=CC(=CC=C2)OC)CCN.CC.CSSO |$;;D;;;;;;;;;;;;;;;;;R;;;;$,m:18:1.6.5.4.3.2,m:20:8.9.10.11.12.7,Sg:n:15,16:g:ht|"
1298,1298,"C=CCNC(=O)NC1CCCO1.CC |$;;;;;K5;;;;;;M7;;R3$,m:12:7.8.9.10.11,Sg:n:6:d:ht|"
1299,1299,COC1=C(C2=C(C=C1)[C@@H](CCSC2)N)F |$;;G3;;;D;;;;V4;;;;;$|
1300,1300,COC1=CC=CC(=C1)C(=O)NC2CC2N |$;W5;;;;;;;;;V0;;;L5;$|
1301,1301,COC1=CC=CC(=C1)C(=O)C2=NNC(=C2)C(=O)O |$;;;;;Q9;;;;;;T;;;;;;$|
1302,1302,"COCC(=O)CN1CCOCC1CO.CC |$;;;;;;L6;;;;;;;;;R31$,m:14:6.11.10.9.8.7,Sg:n:6:C:ht|"
1303,1303,"C/C(=C\1/C(=O)ONN1C2=CC=C(C=C2)OC)/N=N.COC=S.CC |$G3;;;;;;;;;;;;;;;;;;;;;;;E6$,m:18:2.3.5.6.7,m:22:9.10.11.12.13.8,Sg:n:15:T:ht|"
1304,1304,"C[C@H]1CN(C[C@@H](O1)C)C2=CC=CC=C2NC(=O)N3CCOCC3.CN=CN(C)C(C)=NC |$;;;;;;;;;;;;;;;;;;Y;L7;;;;;;;;;;;;$,m:23:1.6.5.4.3.2,Sg:n:19:E:ht|"
1305,1305,"C1C=CC(=CO1)OC(=O)N=[N+]=[N-].CC |$;;;;;B;;;;;;;;R$,m:12:0.5.4.3.2.1|"
1306,1306,"C[C@]12CC(CO[C@H]1CC(C(O2)CO)O)O.CC |$;;;;;;;;;;;;;;;;T9$,m:15:7.8.9.10.1.6|"
1307,1307,"CC1=CC=C(O1)C2=CC(=CC(=C2)Cl)Cl.COC(=O)OC.CC(N)C=N |$;;;;;;;;Q;;;;;;;;;;;;;;;;$,m:14:1.2.3.4.5,m:20:7.8.9.10.11.6|"
1308,1308,"CNCC1CCCCCC1C2=CC=CO2 |$;;;;;;;;;;;;;;$,Sg:n:6:q:ht|"
1309,1309,"CCCNC1=NC=C(C(=N1)C2=CC=CC=C2OC)[N+](=O)[O-].CNC(C)=NSC.CC |$A8;;;;;B8;;;;;;;;;;;;;;;;;;;;;;;;V$,m:21:4.9.8.7.6.5,m:28:11.12.13.14.15.10,Sg:n:1,2:R:ht|"
1310,1310,"CC(CBr)OC(=O)NC1CCOC1.CC |$;;;;;;U;;;;;;Z;;W00$,m:13:8.9.10.11.12|"
1311,1311,"CCOC(=O)N1C(=N)C=C2N1CC=NN2.CC |$;;;;;;;;E7;;;;;;;;R1$,m:15:5.6.8.9.10|"
1312,1312,"C1CN[C@H]2[C@@H]1CN(C2)C3CCOC4(C3)CCSCC4.CC(C)=NN(C)N |$;;;;K2;;T;;;;;;;X;;;;;E;;;;;;;$,m:19:9.10.11.12.13.8,Sg:n:17:E:ht|"
1313,1313,C1COC=C1C(C2=CSC(=C2)Br)N |$;;;;;;;;Y8;;;;$|
1314,1314,CCOCC#COCC |$;;;;;;;D;$|
1315,1315,"CCCOC1=CC(=C(C=C1)C(C)C)OC.CC(C)=NN(C)C(N)=O |$;;;;;Z9;;;X5;;;;;;;;;;;;;;;$,m:15:4.9.8.7.6.5,Sg:n:0:C:ht,Sg:n:1,2:x:ht|"
1316,1316,"CC1(CCCOC1)NCC2CCCO2.CN=CS(C)(=O)=O.CC |$;;;;;;;;;;;;U4;;;;;;;;;;R62$,m:14:2.3.4.5.6.1,m:21:10.9.13.12.11,Sg:n:1:C:ht,Sg:n:8:U:ht|"
1317,1317,"CN(CC1CCCOC1)C2=NC(=C(S2)C=O)C3CC3.CN=C(OC)N(C)C |$;;;M7;;;;;;;;;;;;;;;;;;;;;;;$,m:19:4.5.6.7.8.3,Sg:n:15:v:ht,Sg:n:2:y:ht|"
1318,1318,"COCCCC(C1=CC=CO1)O.CC |$;;;;Y7;;;;;;;;;R42$,m:12:6.7.8.9.10,Sg:n:1:R:ht|"
1319,1319,"C1CC(C(C1)N)C2=NC3=CC=CC=C3O2.CC.CC |$;;;G4;;;;;;;;L;;;;;J;;R$,m:15:7.6.14.13.8,m:17:9.10.11.12.13.8,Sg:n:7:k:ht|"
1320,1320,"COC1=C(C=C2C(=C1)[C@@H](CCO2)N)N.CNN=N |$;;U;;;;;;W7;;;;;;;;;$,m:14:8.9.10.11.5.6,Sg:n:3:n:ht|"
1321,1321,"C1=CC=C(C=C1)CC(CO)(C=O)OCC2=CC=CC=C2.CC |$;;;;;;;;;;;;;;;;;;;;;E1$,m:20:0.5.4.3.2.1|"
1322,1322,CC(C)COC(=O)C(CN)N |$;;;V;;;;;;;$|
1323,1323,COC(=O)C1=CC2=NC=C[C@H]2C=N1 |$;;;;;;;;;M;;;$|
1324,1324,"CC1=C(C=C(C=C1)C2=CN(N=N2)C)OCOC.CSP(=S)(SC)SC |$;;;;;;;;;;;;;J;;;;;;;;;;;$,m:17:8.7.11.10.9|"
1325,1325,"CC(COC=O)C1=CC(=CC=C1)[N+](=O)[O-].CB(N)O |$K8;;;;;J6;;;;;;;G;;;;;;$,m:15:6.11.10.9.8.7|"
1326,1326,"CC1=CSC(=N1)N2CC[C@H](C2)OC |$;;;;;;;;K;E;;;$,Sg:n:9:r:ht|"
1327,1327,CS/C(=C\C=C)/C(=O)NC1CCOCC1 |$;;B8;;;;;;;;T1;;;M2;$|
1328,1328,COC1=NC=CN=C1C(C(=O)OC)O |$;;;;;;M;;;;;;;$|
1329,1329,"C1C(CO1)SCC2=C(C=C(C=C2)N)Cl.CC |$;;;;;;;;;;;;;;;X$,m:14:7.8.9.10.11.6,Sg:n:0:H:ht|"
1330,1330,"C1CC1COCCNC2=CC=CC=C2N.CC.CC=NN(C)C(=O)NC |$;;;;;;;;;X;;;;;;;R;;;;;;;;;$,m:15:0.1.2,m:17:9.10.11.12.13.8,Sg:n:5:n:ht,Sg:n:3:Y:ht,Sg:n:9:b:ht,Sg:n:5,6:u:ht|"
1331,1331,"CCCC(COC(=O)N)C(C)CC |$;;;;;;;;;;U;;E$,Sg:n:4:T:ht|"
1332,1332,CC(=C)CC\1CCCC/C1=C\OC |$L;;;;;;;;Q8;;;;U6$|
1333,1333,"CC(C)(C)C1=NC2=C(O1)C(=C(C=C2)Cl)S(=O)(=O)[C@@H]3CCOC[C@@H]3OC.CN=C(N)NSC.CC |$;L6;;;;;;;;;M;;;;;;;;Z;;;;;;;;;;;;;;;R7$,m:25:10.11.12.6.7.9,m:32:18.19.20.21.22.17,Sg:n:9:j:ht|"
1334,1334,"CCOC(=O)C1(C2[C@@]1(CCCO2)C#C)C.CC |$M;Q;;;Q6;;;;Q;;;;;;J4;;R$,m:15:5.6.7|"
1335,1335,"C1COCCN1NCP(=O)(O)O.CC |$;;;;;;;;;;;;;R24$,m:12:0.5.4.3.2.1,Sg:n:6:i:ht|"
1336,1336,"CC1=CC(=C(O1)C)C(=O)N(C)CC(C)C.CC |$X1;;;;;;;;L5;;;;;Q7;;;R$,m:15:1.2.3.4.5|"
1337,1337,"CC(C)(C)CC(COC1=CN=CC=C1)N.CC |$;;;;;;;;;;;;A9;;;;A$,m:15:8.13.12.11.10.9|"
1338,1338,"C1C(CO1)NCCOCC(F)(F)F.C=NN(C)N=C |$;;;T1;;;L;;;;;;;;;;;;$,m:13:0.3.2.1,Sg:n:5,6:a:ht|"
1339,1339,"CCOC(=O)C1=C(N=CC(=C1)N)NC2=CC=CC=C2.CC |$;V;;;;;;;;;J7;;;;X6;;;;;;J$,m:19:5.10.9.8.7.6,Sg:n:5:i:ht|"
1340,1340,"CN(C)C1=NC=CC(=N1)CNC2=CC3=C(C=C2)OC4=C(C3)C=CC=C4C5CN(CCO5)C6=CC=CNC6=O.CNC(=O)C=O.CN=C(C)SN |$;B4;;E;;;;;L;;;;;;;;;;;Q2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:38:3.8.7.6.5.4,m:44:32.33.34.35.36.31|"
1341,1341,"CN1C(=CC=N1)CCNCC(=O)NC2=CC=C(C=C2)OC.CC.CC |$;;;;;;;;;;;Y3;;;D;;;;;U;;;Q3;;R$,m:21:1.2.3.4.5,m:23:14.15.16.17.18.13,Sg:n:16:j:ht,Sg:n:6,7:q:ht|"
1342,1342,C[C@@H](C1=C(C=C(C=C1)Cl)Cl)NC(=O)[C@H](C)OC(=O)C2=CC=CC3=CC=CC=C32 |$;;;;V;;;;;;;;;;;;;;G;;;;;;L;;;$|
1343,1343,"CCCCS(=O)(=O)NC1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2.CN(C)ON.CC.CN=C(NC)NNC |$;;;;;;B;;J3;B;;;;U;;;;;;;;;;;;;;;;;;;R17;;;;;;;;$,m:26:8.13.12.11.10.9,m:31:17.18.23.24.25.16,m:33:19.20.21.22.23.18,Sg:n:14:t:ht,Sg:n:1,2,3:Q:ht|"
1344,1344,"C1CN(CCC1CC(=O)O)C(=O)C2=CC=C(C=C2)OC3CCOCC3.CC.CN=NC(=S)N(C)C.CC |$;;B8;;E;;;;;;;;;;;;;;;;;;;;A;;G;;;;;;;;;;R94$,m:25:0.5.4.3.2.1,m:27:13.14.15.16.17.12,m:35:20.21.22.23.24.19,Sg:n:14:Y:ht,Sg:n:10:F:ht|"
1345,1345,"CC[C@@H]1C(=C=C=C[C@H]([C@@H](C[C@]2([C@@H]([C@@H](O2)[C@@H]([C@H](C(=O)O1)C)OCC3=CC=CC=C3)O)C)C)OCC4=CC=CC=C4)C.CC.CN(C)C(=O)NN.CC |$;;;;;;;;;;;W8;;;;;;B1;;K;;;;;;;;;;;;;;;;;;;;;;R73;;;;;;;;;R79$,m:40:11.12.13.10,m:42:23.24.25.26.27.22,m:49:34.35.36.37.38.33,Sg:n:10:H:ht,Sg:n:27:I:ht|"
1346,1346,"CC(C1=CC=CC(=C1)C2CC(NC2)C(=O)OC)N3CCCC3.CC |$;;;;;;;;Q9;;;;;;X;;;;;;;;;R$,m:22:3.4.5.6.7.2|"
1347,1347,"CC(C)OC1=C(C=C(C=C1)C2=NCC(S2)C3=CC=CC4=C3CCC4NCC(=O)N(C)C)C#N.CNN=C(C)N(C)C.CC(N)C(N)=S.CC(=NS(C)(=O)=O)N(C)C |$;;;A9;;;;;;;;;;;;;;;D5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:33:4.9.8.7.6.5,m:41:16.17.18.19.20.15,m:47:21.20.19.23.22,Sg:n:2:z:ht|"
1348,1348,"COC1=C(C(=CC(=C1)C=C(C#N)C(=O)O)Br)OCCN2CCCC2.CC.CC |$;W;;;;;;;;;;;;;Z2;;;;;;;;;;;R0;;R$,m:24:2.7.6.5.4.3,m:26:20.19.23.22.21,Sg:n:20:F:ht,Sg:n:17,18:a:ht|"
1349,1349,CCC(C1=CC=C(C=C1)OC)NCC2(CCOCC2)CO |$;;;;;;;;;;;;;;L;;;;;;$|
1350,1350,"COC1=C2C(=C(C=C1)C3=NC(=C(O3)CN)C(=O)N[C@H](CCO)C4=CC=CC=C4)C=CC(=N2)C(F)(F)F.CC.CC |$;;;;;;;;;;;;;;;J;;;;;;;;;;;E3;;;;A6;;;;;;;V15;;X$,m:36:2.7.6.5.4.3,m:38:9.8.12.11.10|"
1351,1351,"CC(C)C(CC[C@@H](CNC(CCC1=CC=CC=C1)CCC2=CC=CC=C2)NC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C |$;;;;E9;;;;;;;;;;;;;;;;;;;;;;;;W8;;;;D;;;;;;;M;;$,Sg:n:18:R:ht,Sg:n:15:W:ht,Sg:n:5:L:ht,Sg:n:18,19:Q:ht|"
1352,1352,"CN1CCCN(CC1)CCCOC2=CC=C(C=C2)CN |$;;;;;;D;E7;;;;;;;;;U0;;;A$,Sg:n:14:A:ht,Sg:n:19:T:ht,Sg:n:18:F:ht|"
1353,1353,"CCCCCCCCCOC1=CC=CN(C1=O)C(C)CN |$;G;;;;B6;;;Q;;;;;;;;;;;;$,Sg:n:2:p:ht|"
1354,1354,"C1COCCN1C(=O)COC2=CC=CC=C2/C=N\NC(=O)C(=O)NCCC3=CC=CC=C3.CC |$;;;G;;;;;;;;;;;;;;;X;W;;;;;;T;;;;;;K9;;R$,m:32:27.28.29.30.31.26,Sg:n:29:I:ht,Sg:n:2:W:ht,Sg:n:8:a:ht,Sg:n:24,25:H:ht|"
1355,1355,"CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])NCCO)C.CC |$;;;G2;;;;;Q;;;;;;;;;;D;;;;;;;;;;;;;;;A;;;R34$,m:35:8.13.12.11.10.9,Sg:n:31,32:s:ht|"
1356,1356,"C[C@@H]1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)NCC3=CC=CC=C3Cl.CC |$;;;;;;;X9;;;;;;;;;;;;E;;M;;;;;A$,m:25:19.20.21.22.23.18,Sg:n:0:g:ht|"
1357,1357,"COC1=C(C=CC(=C1)CC(=O)NC2=CC=C(C=C2)N3C4=C(CCC4)C5=C3C(=NC=N5)N)F.CC.CC |$;;;;;;;;;;;;M;;;;D7;;U4;;;;;;;;;;;;;;;Q;;Z07$,m:32:2.7.6.5.4.3,m:34:26.27.28.29.24.25|"
1358,1358,"CCCC1=CC(=O)OC2=C1C=CC(=C2C)O[C@H](C)C(=O)NCC(=O)N3CC[C@@]4(CCCC[C@@H]4C3)O.CN=NS(C)(=O)=O.CC |$M;;;;;;;;;;;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E$,m:35:3.9.8.7.5.4,m:42:10.11.12.13.8.9,Sg:n:1,2:E:ht|"
1359,1359,"C1CN(CCC1CN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)CC(COC5=CC=CC=C5)O.CC.CC |$;;;;;X;;;T;;;Z;;;;;;;;;;;Y1;;;G0;;;;;;;Z;;G;;X$,m:33:17.18.19.14.15.16,m:35:27.28.29.30.31.26,Sg:n:27:T:ht|"
1360,1360,"CC(C)CC1C(=O)C(C(=O)O1)C(=O)CC2C3=CC=CC=C3SC4=CC=CC=C24.CC.CC |$;;X5;;;;;;;;;Q6;;;;T;;;;;;;;;;;;;;R;;Z$,m:28:4.5.7.8.10,m:30:16.17.18.19.20.15,Sg:n:23:w:ht|"
1361,1361,"CC1=NC(CO1)(CO)COC2=CC=C(C=C2)C3=CC(=CC(=C3)CCP(=O)(OC)OC)CCP(=O)(OC)OC.CN=C(C)NN=C(C)C |$;;;;;;M9;;;;;;;;;;E;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:38:1.2.3.4.5,Sg:n:34:G:ht,Sg:n:22,23:h:ht|"
1362,1362,"CC(C)(C)OC(=O)N1CCCN(CCN(CCCN(CC1)CC2=CC=CC=C2)CC3=CC=CC=C3)C(=O)OC(C)(C)C.CC.CC |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;R0;;R$,m:42:7.20.19.18.17.16.15.14.13.12.11.10.9.8,m:44:23.24.25.26.27.22,Sg:n:11:A:ht,Sg:n:32:S:ht,Sg:n:0:V:ht|"
1363,1363,"CCOC(=O)C1=CC=C(C=C1)COC2=C(C=C(C=C2I)/C=C\3/C(=O)N4[C@@H](C(=C(N=C4S3)C)C(=O)OCC)C5=CC=C(C=C5)C)I.CC.CN(C)SO |$;;;;;;;;;;K9;;;;;;;T4;M2;;T;;;;;;;;;;;;;;;;;;J1;;;;;;U1;;R0;;;;;$,m:45:14.15.16.17.18.13,m:47:22.21.30.29.24|"
1364,1364,"C1=CC=C(C=C1)COCC2=CC=CC=C2CNS(=O)(=O)C3=CN=C(C=C3)Cl.CN(C)O.CC |$;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;R14$,m:27:0.5.4.3.2.1,m:31:21.22.23.24.25.20,Sg:n:2:K:ht,Sg:n:9:C:ht|"
1365,1365,"CCOCCCNC(=NC)NCCCC(C)(C)C |$;;;L3;X;W;;Y5;;;V;;;V;;;;$,Sg:n:16:Z:ht,Sg:n:5:A:ht,Sg:n:17:M:ht,Sg:n:11,12,13:K:ht|"
1366,1366,"CSC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)C3=CC=CS3.CN=C(SC)SN(C)C.CSP(C)(=O)SC.CB(N)O |$;;;;J;;B0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:25:2.7.6.5.4.3,m:34:13.14.15.16.17.12,m:41:21.20.24.23.22,Sg:n:6:r:ht|"
1367,1367,"CC1=NC(=CS1)C2=NN=C(O2)NC(=O)C3=CC(=CC=C3)S(=O)(=O)C(C)C.CNOC(C)=N.CNC=NO |$;;;;M1;;;V1;;;K;;U;J9;;;;;;;;;;;;;;;;;;;;;;;$,m:26:1.2.3.4.5,m:32:7.6.10.9.8|"
1368,1368,"C1=CC=C2C(=C1)C(=NO2)CN3C(=O)C=CN(C3=O)C4[C@H](C([C@H](O4)COP(=O)(O)O)O)O.CNC(C)=S.CC.CC |$D;;;G;J8;;;;;Y3;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q6;;R69$,m:31:7.6.4.3.8,m:36:11.13.14.15.16.10,m:38:19.18.22.21.20|"
1369,1369,"C1CC2(CCC1OC(F)F)CC3=C(C2=O)C=C(C=C3)Br.CC(C)(O)S.CON(C)SC |$;;;G;;;;V4;;K8;;W;;K5;;;;;;M1;;;;;;;;;;;$,m:20:0.5.4.3.2.1,m:25:10.2.13.12.11,Sg:n:6:U:ht|"
1370,1370,"CCCCCCCOCCCC(=O)NN |$;;;;;;;;;T8;;;;;$,Sg:n:1:Z:ht,Sg:n:3,4,5,6:v:ht|"
1371,1371,"CC1=CC(=C(O1)C)CNC(=O)NCC2=CC3=C(C=C2)C=C(C=C3)OC.CN=NC=N |$;;;;;;;;;;;;;G4;;;;;;;L9;;;;;;;;;$,m:25:1.2.3.4.5|"
1372,1372,"CC(C)(C1=CC=C(C=C1)OC)C2=CC=C(C=C2)OC3=CC=C(C=C3)CC4=CC=C(C=C4)OC.COP(C)O.CN=C(C)O.COC(=S)OC |$;M;;;;;;;;;;;;;;;;;;G;;V;;;;;;;;E7;;L0;M;;;;;;;;;;;;;;;;$,m:33:4.5.6.7.8.3,m:38:12.13.14.15.16.11,m:43:26.27.28.29.30.25|"
1373,1373,"CCCCCC(=O)OC(C)CON=[N+]=[N-] |$;;;;K1;;;;;A2;;;;;$,Sg:n:1,2,3:E:ht|"
1374,1374,"CN(CCOC1=C(C=C(C=C1)C2=CC=CC=C2)C(=O)C3=CC(=CC=C3)Cl)CC(=O)O.CC.CC(=S)N(C)C |$;W3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;R;;;;;;$,m:30:5.10.9.8.7.6,m:32:12.13.14.15.16.11|"
1375,1375,"CCCCCCCCOC1=CC(=C(C=C1)C(=O)[O-])C2=CC=C(C=C2)OCCCCC |$;;;;;;A;;;;;;;;L;;;;;Y;;;;;;V7;;;;$,Sg:n:12:p:ht,Sg:n:4,5,6,7:y:ht|"
1376,1376,"C1COCCN1CC2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)Br.CC |$;;W;Z;;;;D;;;;;;;;;;;;;;J;;;;R$,m:24:8.9.10.11.12.7,Sg:n:11:V:ht,Sg:n:19:X:ht|"
1377,1377,"CCOC(=O)N1CCC(CC1)NC(=NCC2=C(C=C(C=C2)C)SC)NCC(=O)N(C)C |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G$,Sg:n:12:s:ht,Sg:n:30:X:ht|"
1378,1378,"CCCOC1=C(C=CC=N1)CN=C(NCC)NCC2=CC=C(S2)C.CC.CC |$;;;;;;;;;;;;;;;;;;;;;;;;;Z8;;R98$,m:24:4.9.8.7.6.5,m:26:19.18.22.21.20,Sg:n:6:u:ht,Sg:n:1,2:y:ht|"
1379,1379,"C=CC(=O)N1[C@H]2CCC1CC(C2)OC3=C(C=C4C(=C3)C(=NC=N4)NC5=C(C(=C(C=C5)Cl)Cl)F)OCCCO |$;;;;;Y;G1;;;;;;;;;;;Z;;;;;;;;;;;;;U;;;;;K5;;$,Sg:n:34,35:v:ht|"
1380,1380,"CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O/N=C(/C3=C(C=CC(=C3)Cl)OC)\N.CC |$;;U9;;;;;;W;;;J;;;;;;;;;B7;;G9;;;;;;;E;;T$,m:30:10.11.12.13.14.9,Sg:n:20:F:ht|"
1381,1381,"CC(C1CNC1)C(=O)NCC2=CC3=C(C=C2)C=C(C=C3)OC.CONC(=O)O |$;;;;;;;;;;;;;;;;Z9;;;;;;;;;;;$,m:22:3.4.5.2,Sg:n:9:x:ht|"
1382,1382,"CC(C)OC1=C2C(=C(C=C1)C3=NC(=C(O3)CN)C(=O)N(CCO)CC4=CC=CC=C4)C=CC(=N2)C(F)(F)F.CP(C)O.CC.CNC(=S)NN.CC |$;;;;;;;;;;;;;;;;;;;E2;;;;;;;;;;;;;;D2;;E2;;;;;;;;Y5;;;;;;;;R3$,m:38:4.9.8.7.6.5,m:42:11.10.14.13.12,m:44:25.26.27.28.29.24,m:50:30.31.32.33.5.6,Sg:n:28:s:ht|"
1383,1383,"CCOC1=CC=C(C=C1)C2CC(=O)N3CN(CSC3=C2C#N)CC4=CC=C(C=C4)OC.CC.COC(=O)C(C)=N |$;;;;;;;;;;;;;;;;;;;X3;;;T0;;;;Q5;;;;;;J7;;;;;;;$,m:31:14.15.16.17.18.13,m:33:24.25.26.27.28.23,Sg:n:19:X:ht|"
1384,1384,"C[C@@H](C(=O)NC1=C(C=CC(=C1)C2=CN3C=CC=NC3=N2)OC)N4C(=O)C5=CC=CC=C5C4=O.CC.CC.CNP(C)(=O)O |$;;;;;;T;;;;;;U1;;;L0;;;;G;;;;E;;Y;;;;;;;;;R7;;T00;;;;;;$,m:33:6.7.8.9.10.5,m:35:14.15.16.17.18.13,m:37:26.27.28.29.30.25|"
1385,1385,"CC(C)CNCC(COC1=CC=C(C=C1)SC)O |$;;Q;;V;;;;;;;;;;;;;$,Sg:n:9:G:ht|"
1386,1386,"CCCN(CC1=C(ON=C1C2=CC=CC=C2)N3CCCC3)CC(COCC4=CC=CC=C4)O.CC.CC |$;;L9;;;;;;;;;;J9;;;;;;;;Y;;V3;;;;;Y5;;;;;;;R;;K$,m:33:7.6.5.9.8,m:35:27.28.29.30.31.26,Sg:n:19:O:ht,Sg:n:20:G:ht,Sg:n:1,2:t:ht|"
1387,1387,"C1=CC(=CC=C1C2=CC=C(O2)CNC(=S)NC(=O)C3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)Br.CN(C)C(=O)N(C)S.CN(N)C(N)=S |$;;;;;D1;;;E;;;;;;;;;;;A;;;;;;;;D;;;U;;;;;;;;;;;;;;;$,m:32:0.5.4.3.2.1,m:40:24.25.26.27.28.23|"
1388,1388,C#CCCCOC1=CN=C(C=C1)CCN |$;;;M;;;;;;;;;;;$|
1389,1389,C[C@@H](C1=CC=CC=C1)N(C)C(=O)COC(=O)C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C |$;;;;;;;;;;;;;U8;;;;;J;;;;;;;;;;$|
1390,1390,"C1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CC=C(C=C3)C(=O)OCC4=NC5=CC=CC=C5N4C(F)F.CN(C)S(N)(=O)=O.CC.CC.CNSNC |$;;;;E;;;;G3;Q;;;;;;;L3;;;;;;;;Y7;;;;;Z;;;;;;;;;;;;;;U9;;M;;;;;$,m:35:0.9.8.7.2.1,m:42:3.4.5.6.7.2,m:44:24.23.31.30.25,m:46:26.27.28.29.30.25|"
1391,1391,"CC1=CC(=C(C=C1)C2=[N+](C(=CC3=CC4=C(N3C)C5=C(CC4)C=C(C=C5)OC)C6=C2C=C(C=C6)Br)C)C.CC.CSC(C)=NN(C)C.CC(=S)NO |$;;;;;;;;;;;;;;;;;;K;;;;;;;;;;;L;;;;;;;;R;;;;;;;;;;;;;$,m:36:1.6.5.4.3.2,m:38:8.7.28.27.9,m:46:21.22.23.24.17.18|"
1392,1392,"CC(C)[C@@H]1COC2=CC(=C(C=C2C3=CC(=O)C(=CN13)OC(=O)NC)Cl)OCCCOC.CC.CSC(=O)N(C)N(C)C |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;R;;;;;;;;;$,m:31:7.8.9.10.11.6,m:33:13.14.16.17.18.12,Sg:n:29:p:ht,Sg:n:22:R:ht,Sg:n:26,27,28:t:ht|"
1393,1393,"COCCNC(=O)N1CCN(CC(C1)C(=O)O)C2=NC=CN=C2.CS(C)(C)N |$Y2;;;;B;;;;B;;;;;;;;E;;;K;;;;;;;;$,m:23:7.8.9.10.11.12.13,Sg:n:2,3:k:ht|"
1394,1394,"CC(C1C=CC(C(O1)OC2C(CC(C(C2OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N)N)N)N.CN=C(NC)NSC.CC.CC.COC(=S)S |$;Y9;;;;;;;;;;W;;;;;;Q;;;;;;;;;;;;T8;;;;;;;;;;;;;;;;;;;;;Z;;R55;;;;;$,m:41:2.7.6.5.4.3,m:49:10.11.12.13.14.9,m:51:17.16.20.19.18,m:53:25.26.27.28.29.24,Sg:n:5:V:ht,Sg:n:15:e:ht|"
1395,1395,"CC1=C(C=C(C=C1)[N+](=O)[O-])C2=CC=C(O2)/C=C/3\C(=O)N(C(=S)S3)C4=CC=CC5=CC=CC=C54.CC |$;;;;;;;;;;;;;G;;Y1;;;;;;A9;;;G8;;;;;E;;;;;K$,m:33:28.29.30.31.32.27|"
1396,1396,"COC1=C(C=C2C(=C1)CCC3=C2N(N=C3C=O)C4=CC(=CC(=C4)F)F)C5=CN(N=C5)CC(=O)N.CC.CC.CC |$;;;;;;;;;T2;;;;;;;;W;;;L;;;;;Y;;;;;;;;;;T9;;Z;;G20$,m:34:2.7.6.5.4.3,m:36:18.19.20.21.22.17,m:38:26.25.29.28.27|"
